episode,timestep,reward
10703,1224000,80.4839
10720,1226000,90.3309
10738,1228000,66.5536
10756,1230000,83.3997
10773,1232000,79.4909
10790,1234000,82.3563
10807,1236000,83.1339
10822,1238000,92.9401
10840,1240000,78.8228
10857,1242000,87.1855
10874,1244000,84.6865
10889,1246000,99.1718
10905,1248000,90.7809
10922,1250000,81.7495
10940,1252000,84.9728
10956,1254000,95.2044
10974,1256000,94.7886
10992,1258000,89.0462
11008,1260000,101.2663
11025,1262000,91.6637
11041,1264000,96.4082
11059,1266000,87.5289
11077,1268000,76.7435
11095,1270000,89.0003
11110,1272000,109.1273
11127,1274000,99.669
11144,1276000,91.7656
11160,1278000,94.7702
11177,1280000,86.4868
11198,1282000,70.3716
11222,1284000,51.3569
11246,1286000,52.8582
11272,1288000,51.7805
11299,1290000,45.6099
11316,1292000,88.1377
11340,1294000,51.8438
11362,1296000,68.8229
11391,1298000,39.0826
11410,1300000,71.7114
11433,1302000,63.2978
11457,1304000,55.7812
11478,1306000,67.7116
11502,1308000,54.1587
11522,1310000,75.8249
11544,1312000,59.5302
11562,1314000,89.7709
11579,1316000,89.707
11600,1318000,65.5109
11619,1320000,80.3141
11642,1322000,57.1773
11664,1324000,62.6679
11682,1326000,75.8031
11701,1328000,80.9129
11719,1330000,84.6816
11734,1332000,110.9338
11750,1334000,103.9102
11767,1336000,96.5669
11785,1338000,84.6101
11803,1340000,84.7744
11820,1342000,87.6788
11838,1344000,86.6405
11854,1346000,99.2553
11871,1348000,95.5003
11888,1350000,93.0946
11905,1352000,90.8923
11922,1354000,88.2274
11939,1356000,99.0672
11956,1358000,95.7693
11973,1360000,88.6454
11990,1362000,95.7217
12007,1364000,84.5691
12026,1366000,77.6892
12043,1368000,92.8523
12059,1370000,97.4968
12076,1372000,92.5449
12093,1374000,96.6972
12111,1376000,85.7714
12128,1378000,99.674
12145,1380000,92.8332
12161,1382000,94.5608
12178,1384000,97.0481
12194,1386000,94.8899
12212,1388000,83.7107
12229,1390000,100.9514
12245,1392000,92.2594
12263,1394000,90.411
12280,1396000,90.4034
12298,1398000,79.7212
12316,1400000,87.5394
12334,1402000,83.2705
12350,1404000,105.6749
12366,1406000,101.0218
12382,1408000,102.6347
12399,1410000,85.8713
12415,1412000,104.2435
12431,1414000,101.7182
12448,1416000,99.2134
12465,1418000,88.8665
12481,1420000,99.7216
12498,1422000,90.0114
12516,1424000,83.7131
12531,1426000,113.7509
12548,1428000,94.9117
12565,1430000,90.6309
12582,1432000,100.007
12598,1434000,91.5972
12616,1436000,88.6163
12632,1438000,93.78
12650,1440000,89.7738
12667,1442000,92.7189
12683,1444000,106.2781
12698,1446000,106.2486
12715,1448000,98.4281
12731,1450000,97.7946
12748,1452000,90.6003
12765,1454000,90.4236
12782,1456000,102.5112
12798,1458000,98.2123
12815,1460000,86.7016
12833,1462000,84.8003
12851,1464000,86.4758
12867,1466000,93.4009
12884,1468000,92.0616
12902,1470000,85.3637
12922,1472000,69.1564
12939,1474000,100.9595
12955,1476000,96.3725
12972,1478000,97.8938
12988,1480000,92.5663
13004,1482000,103.2226
13022,1484000,85.8262
13038,1486000,100.3368
13055,1488000,101.4268
13071,1490000,91.4451
13089,1492000,86.703
13104,1494000,109.4258
13122,1496000,86.3071
13138,1498000,99.7857
13154,1500000,113.5617
13172,1502000,86.4728
13190,1504000,100.9453
13209,1506000,86.0516
13226,1508000,100.7893
13243,1510000,102.2412
13261,1512000,100.5679
13279,1514000,83.2708
13297,1516000,98.5534
13317,1518000,74.358
13336,1520000,88.7527
13354,1522000,94.1342
13372,1524000,88.2618
13390,1526000,96.2755
13408,1528000,99.8602
13425,1530000,90.5778
13445,1532000,92.9268
13464,1534000,79.4236
13482,1536000,95.5405
13501,1538000,77.4634
13520,1540000,86.3637
13538,1542000,90.0925
13559,1544000,73.0429
13578,1546000,82.981
13600,1548000,66.1125
13619,1550000,90.6725
13636,1552000,95.2714
13654,1554000,93.9871
13673,1556000,85.5066
13692,1558000,88.6129
13711,1560000,83.6993
13731,1562000,77.6291
13747,1564000,109.8187
13765,1566000,95.196
13782,1568000,103.789
13801,1570000,90.3335
13819,1572000,90.3915
13838,1574000,89.4332
13854,1576000,103.9054
13873,1578000,94.1381
13892,1580000,84.5447
13909,1582000,98.9428
13928,1584000,89.9884
13949,1586000,68.7294
13970,1588000,76.8001
13993,1590000,60.4065
14015,1592000,71.4939
14033,1594000,102.0177
14051,1596000,93.041
14068,1598000,96.5833
14085,1600000,106.2499
14103,1602000,95.3082
14120,1604000,94.5483
14137,1606000,107.3099
14156,1608000,87.5133
14174,1610000,90.5386
14192,1612000,99.4259
14211,1614000,81.4532
14229,1616000,87.7931
14247,1618000,101.2138
14265,1620000,93.3542
14283,1622000,95.5733
14301,1624000,87.4508
14318,1626000,103.4472
14337,1628000,83.0922
14355,1630000,94.8445
14373,1632000,96.0314
14393,1634000,78.9659
14413,1636000,81.805
14430,1638000,98.4039
14449,1640000,79.1223
14469,1642000,80.7264
14486,1644000,101.0319
14504,1646000,95.6976
14523,1648000,83.7209
14543,1650000,75.4249
14567,1652000,58.7274
14593,1654000,53.4372
14615,1656000,66.8618
14639,1658000,60.0897
14662,1660000,62.653
14682,1662000,80.7122
14702,1664000,75.9465
14724,1666000,67.6311
14743,1668000,85.3158
14763,1670000,77.0039
14782,1672000,76.7812
14801,1674000,85.8378
14821,1676000,80.945
14840,1678000,80.6086
14860,1680000,79.226
14879,1682000,82.6795
14898,1684000,79.1033
14916,1686000,84.96
