episode,timestep,reward
16436,1498000,50.2956
16460,1500000,46.1236
16478,1502000,62.9347
16497,1504000,61.7841
16514,1506000,70.4013
16534,1508000,47.9881
16555,1510000,53.3257
16574,1512000,58.0912
16595,1514000,56.121
16616,1516000,49.4628
16636,1518000,59.3139
16654,1520000,65.9963
16675,1522000,54.3939
16694,1524000,61.9606
16714,1526000,60.6971
16735,1528000,43.439
16756,1530000,48.014
16774,1532000,58.8474
16791,1534000,64.6857
16808,1536000,61.9716
16826,1538000,63.4611
16848,1540000,48.1383
16868,1542000,51.6275
16885,1544000,70.7146
16905,1546000,49.4952
16923,1548000,59.7315
16944,1550000,58.5115
16960,1552000,68.1725
16982,1554000,54.6821
17000,1556000,71.6334
17019,1558000,55.5832
17040,1560000,54.0707
17062,1562000,55.7344
17083,1564000,59.1278
17107,1566000,45.147
17127,1568000,60.2373
17149,1570000,50.8792
17169,1572000,62.3865
17191,1574000,54.6699
17211,1576000,56.232
17235,1578000,47.5578
17260,1580000,44.327
17282,1582000,56.0965
17305,1584000,59.4708
17328,1586000,51.3985
17349,1588000,59.6498
17369,1590000,58.7582
17389,1592000,65.7076
17411,1594000,53.8629
17433,1596000,56.4093
17454,1598000,53.7327
17476,1600000,48.6991
17496,1602000,65.3653
17520,1604000,43.9387
17540,1606000,49.6467
17564,1608000,45.1157
17587,1610000,46.6667
17608,1612000,66.1584
17630,1614000,51.0881
17649,1616000,57.6476
17670,1618000,58.0638
17692,1620000,58.9564
17715,1622000,55.2466
17736,1624000,60.205
17758,1626000,55.5235
17779,1628000,56.2352
17801,1630000,56.4028
17823,1632000,52.6581
17844,1634000,62.6315
17863,1636000,64.9202
17888,1638000,46.8784
17909,1640000,55.9411
17932,1642000,49.1711
17953,1644000,54.1708
17973,1646000,62.573
17995,1648000,51.0348
18019,1650000,48.7169
18037,1652000,68.1344
18059,1654000,48.1249
18081,1656000,53.8647
18101,1658000,64.5637
18121,1660000,64.1484
18143,1662000,64.4177
18166,1664000,48.6016
18186,1666000,63.3839
18205,1668000,63.2467
18227,1670000,50.1425
18248,1672000,63.6479
18271,1674000,52.1972
18292,1676000,52.2729
18313,1678000,57.5111
18331,1680000,65.0065
18352,1682000,58.2156
18373,1684000,50.0924
18395,1686000,55.3662
18414,1688000,61.863
18435,1690000,58.5681
18457,1692000,52.3826
18476,1694000,74.8856
18495,1696000,64.9981
18515,1698000,61.9374
18536,1700000,52.8368
18554,1702000,66.1473
18576,1704000,56.4873
18599,1706000,50.5374
18619,1708000,61.4282
18640,1710000,59.608
18662,1712000,50.2491
18684,1714000,50.6278
18706,1716000,53.3959
18726,1718000,54.4743
18749,1720000,46.5812
18769,1722000,62.5378
18791,1724000,53.4889
18813,1726000,54.0816
18832,1728000,66.0148
18854,1730000,52.7299
18874,1732000,59.1593
18897,1734000,47.8207
18917,1736000,59.8953
18938,1738000,54.3387
18959,1740000,54.3343
18982,1742000,50.5832
19003,1744000,55.7039
19024,1746000,62.0769
19044,1748000,64.0792
19065,1750000,59.7195
19086,1752000,60.3969
19106,1754000,63.2822
19125,1756000,72.7364
19150,1758000,47.1035
19171,1760000,59.2498
19192,1762000,53.8715
19211,1764000,63.0756
19230,1766000,53.048
19251,1768000,52.8922
19270,1770000,67.2125
19290,1772000,60.0654
19310,1774000,56.074
19332,1776000,60.2255
19355,1778000,51.7972
19378,1780000,49.1545
19401,1782000,53.5316
19422,1784000,59.7071
19443,1786000,60.1329
19466,1788000,52.6838
19488,1790000,57.2965
19508,1792000,66.4979
19536,1794000,41.1369
19560,1796000,47.6761
19582,1798000,58.6453
19603,1800000,68.3127
19627,1802000,55.7997
19652,1804000,49.3943
19675,1806000,57.3057
19699,1808000,49.7522
19721,1810000,67.1208
19742,1812000,65.0246
19766,1814000,60.6511
19791,1816000,55.6131
19815,1818000,55.0136
19840,1820000,55.7215
19865,1822000,51.0282
19889,1824000,52.543
19915,1826000,45.9608
19940,1828000,47.1775
19964,1830000,54.5921
19987,1832000,54.4137
20012,1834000,48.6261
20035,1836000,59.5274
20059,1838000,49.4012
20084,1840000,49.3116
20105,1842000,56.871
20128,1844000,53.1483
20151,1846000,57.7474
20170,1848000,73.7873
20190,1850000,70.1941
20213,1852000,61.6723
20236,1854000,54.6698
20258,1856000,58.7218
20284,1858000,47.5134
20310,1860000,45.9917
20332,1862000,59.332
20354,1864000,65.7837
20379,1866000,59.1469
20403,1868000,54.3387
20427,1870000,54.5554
20452,1872000,51.0657
20477,1874000,50.8271
20502,1876000,58.8298
20527,1878000,56.8323
20550,1880000,63.2026
20575,1882000,53.2528
20604,1884000,38.9443
20627,1886000,65.069
20650,1888000,54.8958
20674,1890000,56.5131
20696,1892000,62.8538
20718,1894000,62.091
20740,1896000,59.8402
20764,1898000,53.3336
20790,1900000,45.803
20816,1902000,49.8984
20839,1904000,58.8636
20862,1906000,57.3885
20885,1908000,56.4539
20909,1910000,56.9061
20933,1912000,58.9998
20958,1914000,56.3703
20979,1916000,67.4487
21002,1918000,65.4253
21027,1920000,57.016
21050,1922000,60.9444
21073,1924000,56.022
21096,1926000,55.0002
21121,1928000,57.4178
21145,1930000,57.744
21169,1932000,60.6164
21194,1934000,56.8194
21218,1936000,61.6856
21243,1938000,58.9079
21267,1940000,58.4536
21289,1942000,72.7075
21313,1944000,53.256
21338,1946000,51.8766
21366,1948000,42.1971
21389,1950000,63.6336
21413,1952000,59.4021
21438,1954000,52.6464
21461,1956000,63.3969
21484,1958000,70.2421
21509,1960000,59.8719
21530,1962000,60.1805
21552,1964000,65.8463
21576,1966000,56.7433
21602,1968000,46.6343
21626,1970000,62.4239
21650,1972000,58.8962
21674,1974000,57.0052
21697,1976000,65.0756
21721,1978000,58.8703
21746,1980000,57.2949
21770,1982000,62.207
21796,1984000,47.1781
21820,1986000,58.9419
21843,1988000,60.0453
21867,1990000,48.4372
21891,1992000,59.4267
21915,1994000,59.9466
21939,1996000,61.468
21966,1998000,51.194
21991,2000000,53.2122
